os,cpu,gpu,ram,kernel,driver,cpuscheduler
Fedora Linux 42 (KDE Plasma Desktop Edition),Intel Celeron N5105 @ 2.00GHz,Mesa Intel UHD Graphics ,7952900,6.19.6-100.fc42.x86_64,,powersave
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
78.5476,12.7311,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1244178888
75.3559,13.2704,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1257449257
72.5871,13.7765,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1271227811
73.4718,13.6107,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1284839029
80.2411,12.4624,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1297303194
73.2247,13.6566,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1310962183
74.2751,13.4635,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1324428049
75.0519,13.3241,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1337752624
75.0804,13.3191,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1351074511
74.3208,13.4552,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1364531212
74.7459,13.3787,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1377910565
67.7754,14.7546,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1392668667
84.912,11.7769,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1404446442
74.9512,13.342,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1417790085
74.5296,13.4175,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1431208282
76.7523,13.0289,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1444238117
73.7569,13.558,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1457796417
74.8819,13.3544,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1471153655
73.0604,13.6873,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1484841728
68.1616,14.671,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1499516716
84.0683,11.8951,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1511413775
73.6595,13.576,15.8416,0,22,45,0,200,0,0,0,2.93316,0,0.252796,800,1525004278
72.6433,13.7659,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1538758439
79.1227,12.6386,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1551396171
83.0554,12.0402,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1563436990
67.7695,14.7559,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1578197390
74.5365,13.4162,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1591615819
68.101,14.6841,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1606302170
85.1868,11.7389,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1618041534
73.8811,13.5353,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1631579089
73.735,13.5621,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1645142686
70.6278,14.1587,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1659303211
74.9441,13.3433,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1672648352
77.5141,12.9009,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1685550420
72.4349,13.8055,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1699356489
69.802,14.3262,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1713684406
83.3529,11.9972,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1725682430
73.3758,13.6285,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1739314175
73.1695,13.6669,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1752981748
76.6016,13.0546,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1766038939
72.2312,13.8444,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1779884564
78.0054,12.8196,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1792705876
73.249,13.6521,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1806358088
75.5521,13.2359,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1819594703
75.8016,13.1923,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1832788819
73.508,13.604,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1846395736
73.324,13.6381,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1860034345
84.8684,11.7829,15.4229,0,23,45,0,200,0,0,0,2.93248,0,0.252796,800,1871815807
